context	direction	GO_ID	GO_term	observed_hits	observed_genes	null_mean_hits	null_sd	fold_vs_window_null	empirical_p	null_ge_observed	n_observed_genes	nperm	FDR_BH
CG	gain	GO:0006913	nucleocytoplasmic transport	4	AT1G10390;AT3G05040;AT3G10650;AT5G17020	11.315	2.9892766683597567	0.3535130357931949	0.9950248756218906	199	693	200	1.0
CG	gain	GO:0006914	autophagy	3	AT3G61710;AT4G29380;AT5G43560	4.865	2.001693033409468	0.6166495375128468	0.8756218905472637	175	693	200	1.0
CG	gain	GO:0006950	response to stress	122	AT1G17290;AT1G19350;AT1G22770;AT1G23310;AT1G26420;AT1G31280;AT1G31360;AT1G32220;AT1G33910;AT1G44170;AT1G49230;AT1G49780;AT1G49980;AT1G52940;AT1G53210;AT1G54490;AT1G55180;AT1G55480;AT1G55490;AT1G56140;AT1G57650;AT1G63250;AT1G64790;AT1G66340;AT1G66730;AT1G66950;AT1G70460;AT1G71697;AT1G71930;AT1G74710;AT1G79380;AT1G79950;AT2G01150;AT2G04030;AT2G16390;AT2G18660;AT2G18960;AT2G19480;AT2G20340;AT2G22360;AT2G25180;AT2G26560;AT2G26890;AT2G28290;AT2G31865;AT2G34390;AT2G35510;AT2G36490;AT2G39730;AT2G40030;AT2G41560;AT2G44110;AT3G09560;AT3G13380;AT3G17790;AT3G17800;AT3G18524;AT3G19490;AT3G23100;AT3G23150;AT3G23780;AT3G29035;AT3G45140;AT3G46620;AT3G47020;AT3G48190;AT3G48330;AT3G49500;AT3G57720;AT3G58620;AT3G59410;AT3G59660;AT3G59700;AT3G61710;AT3G62030;AT4G00290;AT4G00550;AT4G07390;AT4G16860;AT4G16890;AT4G18780;AT4G20140;AT4G23180;AT4G23190;AT4G24280;AT4G27010;AT4G33030;AT4G33300;AT4G34131;AT4G35090;AT4G35270;AT4G36280;AT5G01630;AT5G04720;AT5G05170;AT5G10720;AT5G13680;AT5G14950;AT5G15450;AT5G17020;AT5G17690;AT5G19000;AT5G25250;AT5G26340;AT5G35450;AT5G37500;AT5G39770;AT5G40820;AT5G42950;AT5G43370;AT5G43560;AT5G44510;AT5G44585;AT5G45240;AT5G53060;AT5G53450;AT5G54110;AT5G54310;AT5G58700;AT5G60280;AT5G61410;AT5G64220	314.465	16.145549696433616	0.3879605043486557	1.0	200	693	200	1.0
CG	gain	GO:0006952	defense response	43	AT1G19350;AT1G26420;AT1G31280;AT1G49780;AT1G52940;AT1G55490;AT1G56140;AT1G57650;AT1G64790;AT1G66340;AT1G71930;AT1G74710;AT1G79380;AT2G16390;AT2G18660;AT2G26560;AT2G31865;AT2G36490;AT2G40030;AT2G41560;AT2G44110;AT3G23780;AT3G49500;AT3G57720;AT3G59660;AT3G59700;AT3G61710;AT4G16860;AT4G16890;AT4G18780;AT4G23190;AT4G33300;AT4G36280;AT5G04720;AT5G05170;AT5G35450;AT5G42950;AT5G43560;AT5G44510;AT5G44585;AT5G45240;AT5G54310;AT5G60280	100.35	8.724534371529536	0.42850024912805185	1.0	200	693	200	1.0
CG	gain	GO:0006955	immune response	6	AT1G64790;AT2G26560;AT3G49500;AT4G36280;AT5G35450;AT5G43560	19.56	3.5632008082621582	0.3067484662576687	1.0	200	693	200	1.0
CG	gain	GO:0006970	response to osmotic stress	17	AT1G44170;AT1G53210;AT1G55180;AT1G66340;AT2G04030;AT2G35510;AT3G19490;AT3G48330;AT3G58620;AT3G62030;AT4G18780;AT5G14950;AT5G19000;AT5G26340;AT5G53060;AT5G53450;AT5G54110	57.485	6.835186537322886	0.2957293206923545	1.0	200	693	200	1.0
CG	gain	GO:0006974	DNA damage response	13	AT1G31360;AT1G49980;AT1G66730;AT1G79950;AT2G19480;AT2G31865;AT2G36490;AT3G18524;AT3G23100;AT3G48190;AT5G01630;AT5G39770;AT5G40820	37.115	5.153811696210863	0.3502626970227671	1.0	200	693	200	1.0
CG	gain	GO:0006979	response to oxidative stress	14	AT1G22770;AT1G32220;AT1G66730;AT1G66950;AT2G35510;AT3G17790;AT3G17800;AT3G29035;AT3G62030;AT4G00290;AT4G23190;AT4G35090;AT5G10720;AT5G13680	37.385	5.517859639389182	0.3744817440149793	1.0	200	693	200	1.0
CG	gain	GO:0006995	cellular response to nitrogen starvation	3	AT1G55180;AT1G70460;AT4G35090	3.005	1.6598117363122842	0.9983361064891847	0.5870646766169154	117	693	200	1.0
CG	gain	GO:0006996	organelle organization	36	AT1G20260;AT1G24490;AT1G29760;AT1G50240;AT1G53490;AT1G54960;AT1G60770;AT1G62750;AT1G79950;AT2G01990;AT2G04270;AT2G07050;AT2G26890;AT2G31900;AT2G34260;AT2G34380;AT2G39140;AT3G05520;AT3G05750;AT3G10650;AT3G12280;AT3G16010;AT3G48190;AT3G61710;AT4G17220;AT4G26700;AT5G04920;AT5G15450;AT5G16730;AT5G23040;AT5G23120;AT5G39500;AT5G39770;AT5G40820;AT5G43560;AT5G58270	120.935	9.998538643221806	0.29768057220821104	1.0	200	693	200	1.0
CG	gain	GO:0007010	cytoskeleton organization	8	AT1G20260;AT1G54960;AT2G31900;AT3G05520;AT3G05750;AT4G17220;AT4G26700;AT5G16730	36.105	5.366001770405995	0.2215759590084476	1.0	200	693	200	1.0
CG	gain	GO:0007015	actin filament organization	4	AT1G20260;AT2G31900;AT3G05520;AT4G26700	13.1	3.339161571412801	0.3053435114503817	1.0	200	693	200	1.0
CG	gain	GO:0007017	microtubule-based process	6	AT1G54960;AT1G63640;AT2G21300;AT3G05750;AT5G02370;AT5G16730	28.91	4.41496319350456	0.20754064337599445	1.0	200	693	200	1.0
CG	gain	GO:0007018	microtubule-based movement	3	AT1G63640;AT2G21300;AT5G02370	13.295	3.1093367459958423	0.22564874012786762	1.0	200	693	200	1.0
CG	gain	GO:0007033	vacuole organization	4	AT2G26890;AT3G61710;AT5G04920;AT5G43560	6.955	1.950121791068444	0.5751258087706685	0.9701492537313433	194	693	200	1.0
CG	gain	GO:0007034	vacuolar transport	5	AT2G26890;AT2G30290;AT3G08790;AT3G61710;AT4G29380	9.335	2.602455571186566	0.5356186395286555	0.9751243781094527	195	693	200	1.0
CG	gain	GO:0007049	cell cycle	15	AT1G50240;AT1G53490;AT2G01990;AT2G38185;AT2G38220;AT3G01780;AT3G05750;AT3G12280;AT3G48190;AT4G08630;AT5G01630;AT5G05170;AT5G39770;AT5G40820;AT5G49160	47.27	6.235952212773918	0.31732599957689867	1.0	200	693	200	1.0
CG	gain	GO:0007059	chromosome segregation	3	AT1G53490;AT3G12280;AT3G48190	12.51	3.1685801236516	0.23980815347721823	1.0	200	693	200	1.0
CG	gain	GO:0007127	meiosis I	4	AT1G53490;AT3G12280;AT3G48190;AT5G39770	8.86	2.502079135439169	0.4514672686230249	0.9900497512437811	198	693	200	1.0
CG	gain	GO:0007129	homologous chromosome pairing at meiosis	3	AT1G53490;AT3G12280;AT3G48190	5.03	1.94141700826999	0.5964214711729622	0.9104477611940298	182	693	200	1.0
CG	gain	GO:0007154	cell communication	41	AT1G12820;AT1G19350;AT1G21210;AT1G21230;AT1G28270;AT1G33910;AT1G47890;AT1G50030;AT1G54960;AT1G65800;AT1G66340;AT1G79380;AT1G79460;AT2G24720;AT2G24790;AT2G25180;AT2G27060;AT2G46790;AT3G15730;AT3G23110;AT3G23150;AT3G45430;AT3G56640;AT3G57720;AT3G62030;AT4G13590;AT4G15230;AT4G16860;AT4G16890;AT5G01770;AT5G03320;AT5G04720;AT5G06600;AT5G10720;AT5G19010;AT5G25060;AT5G44510;AT5G44585;AT5G45240;AT5G53060;AT5G58700	124.69	9.751097374142125	0.3288154623466196	1.0	200	693	200	1.0
CG	gain	GO:0007165	signal transduction	39	AT1G12820;AT1G19350;AT1G21210;AT1G21230;AT1G28270;AT1G33910;AT1G47890;AT1G50030;AT1G54960;AT1G65800;AT1G66340;AT1G79380;AT1G79460;AT2G24720;AT2G24790;AT2G25180;AT2G27060;AT2G46790;AT3G15730;AT3G23110;AT3G23150;AT3G45430;AT3G57720;AT3G62030;AT4G13590;AT4G15230;AT4G16860;AT4G16890;AT5G01770;AT5G03320;AT5G04720;AT5G06600;AT5G10720;AT5G19010;AT5G25060;AT5G44510;AT5G45240;AT5G53060;AT5G58700	118.48	9.407422601329186	0.3291694800810263	1.0	200	693	200	1.0
CG	gain	GO:0007166	cell surface receptor signaling pathway	7	AT1G19350;AT1G21210;AT1G21230;AT1G65800;AT3G45430;AT3G57720;AT5G04720	12.395	3.064143436590398	0.5647438483259379	0.9850746268656716	197	693	200	1.0
CG	gain	GO:0007275	multicellular organism development	97	AT1G10390;AT1G12820;AT1G19360;AT1G19850;AT1G21210;AT1G21650;AT1G22770;AT1G23420;AT1G25220;AT1G27340;AT1G29760;AT1G32450;AT1G36160;AT1G43620;AT1G50030;AT1G50240;AT1G53580;AT1G55180;AT1G62750;AT1G66340;AT1G66650;AT1G66730;AT1G73177;AT1G74710;AT1G79950;AT2G01280;AT2G01420;AT2G02240;AT2G04030;AT2G06990;AT2G07050;AT2G17500;AT2G18800;AT2G25180;AT2G26890;AT2G28290;AT2G31215;AT2G33860;AT2G34260;AT2G34380;AT2G35510;AT2G38185;AT2G38220;AT2G39730;AT2G42830;AT2G48130;AT3G01780;AT3G02260;AT3G05040;AT3G06810;AT3G07050;AT3G07610;AT3G11964;AT3G12280;AT3G14950;AT3G15730;AT3G19960;AT3G22760;AT3G22960;AT3G24240;AT3G27670;AT3G29035;AT3G45880;AT3G46330;AT3G48330;AT3G49240;AT3G49500;AT3G56930;AT3G59420;AT3G59780;AT4G13610;AT4G15180;AT4G17220;AT4G19180;AT4G20140;AT4G29380;AT4G32880;AT4G39110;AT5G01930;AT5G04920;AT5G06600;AT5G10720;AT5G13680;AT5G16750;AT5G17020;AT5G17690;AT5G23040;AT5G24740;AT5G40360;AT5G44585;AT5G49160;AT5G49680;AT5G52920;AT5G53660;AT5G54310;AT5G58270;AT5G61070	271.635	14.00042052939862	0.3570968395088998	1.0	200	693	200	1.0
CG	gain	GO:0007389	pattern specification process	12	AT1G19850;AT1G23420;AT1G27340;AT2G06990;AT2G26890;AT2G34260;AT3G05040;AT3G22760;AT4G17220;AT4G20140;AT5G16750;AT5G24740	26.105	4.810818537421667	0.4596820532465045	1.0	200	693	200	1.0
CG	gain	GO:0007623	circadian rhythm	5	AT1G22770;AT2G46790;AT3G06500;AT4G15180;AT4G26700	14.645	3.492703107909405	0.3414134516899966	1.0	200	693	200	1.0
CG	gain	GO:0008037	cell recognition	4	AT1G61480;AT1G65800;AT3G49500;AT3G56640	8.065	2.5924457564238454	0.4959702417854929	0.9601990049751243	192	693	200	1.0
CG	gain	GO:0008104	intracellular protein localization	21	AT1G21650;AT1G24490;AT1G47830;AT2G04030;AT2G26890;AT2G30290;AT3G05040;AT3G08530;AT3G08790;AT3G09560;AT3G51310;AT3G56450;AT3G56640;AT3G61480;AT3G61710;AT4G02650;AT5G05760;AT5G17020;AT5G22770;AT5G28350;AT5G46630	49.89	6.003990339765715	0.42092603728202044	1.0	200	693	200	1.0
CG	gain	GO:0008152	metabolic process	257	AT1G04970;AT1G06490;AT1G07110;AT1G07350;AT1G07910;AT1G10390;AT1G11590;AT1G12050;AT1G12520;AT1G12820;AT1G13560;AT1G17150;AT1G17290;AT1G19350;AT1G19720;AT1G20260;AT1G21640;AT1G22650;AT1G22700;AT1G23030;AT1G23310;AT1G25220;AT1G28100;AT1G28110;AT1G29910;AT1G30520;AT1G31190;AT1G31360;AT1G31500;AT1G31740;AT1G32180;AT1G34360;AT1G36160;AT1G36180;AT1G43580;AT1G43620;AT1G44170;AT1G44835;AT1G44910;AT1G48910;AT1G49210;AT1G49220;AT1G49230;AT1G49780;AT1G49980;AT1G50030;AT1G50490;AT1G51630;AT1G53490;AT1G53580;AT1G54490;AT1G55060;AT1G55180;AT1G55480;AT1G55490;AT1G55860;AT1G56630;AT1G58080;AT1G62750;AT1G65800;AT1G66040;AT1G66120;AT1G66210;AT1G66340;AT1G66650;AT1G66730;AT1G66960;AT1G67980;AT1G68560;AT1G70320;AT1G70760;AT1G71696;AT1G71697;AT1G71920;AT1G71930;AT1G72550;AT1G73177;AT1G74710;AT1G74770;AT1G75660;AT1G79460;AT1G79950;AT2G01150;AT2G01280;AT2G04030;AT2G04062;AT2G04270;AT2G06990;AT2G07050;AT2G07687;AT2G07690;AT2G07715;AT2G15470;AT2G16090;AT2G16730;AT2G18660;AT2G18800;AT2G19480;AT2G19920;AT2G20340;AT2G21590;AT2G22360;AT2G22450;AT2G22830;AT2G25630;AT2G26560;AT2G28760;AT2G31865;AT2G33860;AT2G36490;AT2G36710;AT2G38185;AT2G38220;AT2G39140;AT2G40030;AT2G43420;AT2G43650;AT2G43900;AT2G44610;AT2G46740;AT3G01180;AT3G03510;AT3G04750;AT3G06500;AT3G08790;AT3G09560;AT3G10650;AT3G10900;AT3G10950;AT3G11830;AT3G11964;AT3G13640;AT3G13880;AT3G14400;AT3G15730;AT3G16010;AT3G16680;AT3G16910;AT3G18524;AT3G22960;AT3G23100;AT3G23780;AT3G27430;AT3G27440;AT3G27670;AT3G29190;AT3G29230;AT3G32030;AT3G42153;AT3G42550;AT3G43570;AT3G45140;AT3G45300;AT3G45430;AT3G46620;AT3G46850;AT3G47020;AT3G48190;AT3G48330;AT3G48930;AT3G49500;AT3G49710;AT3G55070;AT3G59100;AT3G59410;AT3G59700;AT3G60140;AT3G61710;AT3G62030;AT4G00550;AT4G02130;AT4G03930;AT4G09730;AT4G09740;AT4G11120;AT4G11840;AT4G14090;AT4G14210;AT4G15040;AT4G16070;AT4G16120;AT4G16190;AT4G18180;AT4G18780;AT4G21640;AT4G21650;AT4G22890;AT4G23250;AT4G23895;AT4G24280;AT4G26140;AT4G27030;AT4G28850;AT4G29380;AT4G30890;AT4G30910;AT4G33030;AT4G33330;AT4G35270;AT4G39120;AT4G39370;AT5G01630;AT5G01930;AT5G04140;AT5G05170;AT5G05260;AT5G06600;AT5G07420;AT5G08305;AT5G13640;AT5G13680;AT5G14420;AT5G14950;AT5G15450;AT5G16750;AT5G18990;AT5G19000;AT5G20280;AT5G20620;AT5G20980;AT5G22030;AT5G23040;AT5G23880;AT5G25060;AT5G26120;AT5G27450;AT5G28550;AT5G39770;AT5G39920;AT5G40820;AT5G40850;AT5G40870;AT5G42260;AT5G42590;AT5G43560;AT5G44585;AT5G47435;AT5G48800;AT5G49010;AT5G51450;AT5G52840;AT5G52850;AT5G52920;AT5G53060;AT5G53460;AT5G53660;AT5G55000;AT5G58270;AT5G58450;AT5G58700;AT5G60280;AT5G61410;AT5G64200;AT5G65685;AT5G66510;AT5G66520;AT5G67530	687.48	19.793675757674723	0.37382905684529005	1.0	200	693	200	1.0
CG	gain	GO:0008202	steroid metabolic process	3	AT1G43620;AT2G22830;AT2G43420	5.255	1.98241645473397	0.570884871550904	0.9253731343283582	185	693	200	1.0
CG	gain	GO:0008219	cell death	3	AT2G26560;AT4G36280;AT5G35450	11.72	3.2251511592481945	0.25597269624573377	1.0	200	693	200	1.0
CG	gain	GO:0008299	isoprenoid biosynthetic process	8	AT1G28100;AT1G66960;AT1G79460;AT2G07050;AT3G29190;AT3G32030;AT4G14210;AT5G27450	14.34	3.7154272970951827	0.5578800557880056	0.9900497512437811	198	693	200	1.0
CG	gain	GO:0008380	RNA splicing	6	AT1G07350;AT1G07910;AT1G44910;AT3G16010;AT3G48190;AT5G64200	21.2	3.986226285598948	0.2830188679245283	1.0	200	693	200	1.0
CG	gain	GO:0008610	lipid biosynthetic process	25	AT1G13560;AT1G28100;AT1G31190;AT1G36160;AT1G36180;AT1G43580;AT1G50030;AT1G66960;AT1G71697;AT1G79460;AT2G07050;AT2G22830;AT2G43420;AT3G09560;AT3G29190;AT3G32030;AT3G45140;AT4G00550;AT4G14210;AT4G27030;AT4G33030;AT5G13640;AT5G27450;AT5G44585;AT5G52920	53.555	7.115966202842756	0.4668098216786481	1.0	200	693	200	1.0
CG	gain	GO:0008643	carbohydrate transport	4	AT1G75220;AT4G15230;AT5G18840;AT5G26340	8.465	2.8335093082606964	0.47253396337861786	0.9651741293532339	193	693	200	1.0
CG	gain	GO:0008652	amino acid biosynthetic process	9	AT1G23310;AT1G25220;AT1G58080;AT1G71920;AT3G62030;AT4G39120;AT5G04140;AT5G20980;AT5G53460	16.085	3.7759469011097044	0.5595275101025801	0.9800995024875622	196	693	200	1.0
CG	gain	GO:0008654	phospholipid biosynthetic process	6	AT1G13560;AT1G31190;AT1G50030;AT1G71697;AT3G09560;AT5G27450	15.815	3.964943253061764	0.37938665823585205	1.0	200	693	200	1.0
CG	gain	GO:0009056	catabolic process	35	AT1G11590;AT1G12050;AT1G17290;AT1G23310;AT1G31500;AT1G54490;AT1G55060;AT1G55180;AT1G55860;AT1G66650;AT1G68560;AT1G70320;AT1G74770;AT1G75660;AT2G06990;AT2G20340;AT2G36710;AT3G08790;AT3G10900;AT3G22960;AT3G27430;AT3G45300;AT3G47020;AT3G55070;AT3G61710;AT4G03930;AT4G16070;AT4G29380;AT5G01930;AT5G07420;AT5G18990;AT5G20620;AT5G39770;AT5G43560;AT5G52920	109.06	9.123946514529774	0.3209242618741977	1.0	200	693	200	1.0
CG	gain	GO:0009057	macromolecule catabolic process	23	AT1G11590;AT1G31500;AT1G54490;AT1G55060;AT1G55860;AT1G66650;AT1G68560;AT1G70320;AT1G74770;AT1G75660;AT2G06990;AT2G36710;AT3G08790;AT3G10900;AT3G27430;AT3G47020;AT3G55070;AT4G03930;AT5G01930;AT5G07420;AT5G18990;AT5G20620;AT5G39770	57.875	6.873090643953425	0.39740820734341253	1.0	200	693	200	1.0
CG	gain	GO:0009058	biosynthetic process	123	AT1G04970;AT1G06490;AT1G07350;AT1G07910;AT1G10390;AT1G13560;AT1G19350;AT1G21640;AT1G23310;AT1G25220;AT1G28100;AT1G30520;AT1G31190;AT1G32180;AT1G34360;AT1G36160;AT1G36180;AT1G43580;AT1G43620;AT1G44910;AT1G48910;AT1G49980;AT1G50030;AT1G51630;AT1G55490;AT1G58080;AT1G62750;AT1G66340;AT1G66730;AT1G66960;AT1G67980;AT1G71697;AT1G71920;AT1G72550;AT1G73177;AT1G74710;AT1G75660;AT1G79460;AT2G01280;AT2G04030;AT2G04270;AT2G06990;AT2G07050;AT2G07715;AT2G19920;AT2G21590;AT2G22360;AT2G22450;AT2G22830;AT2G26560;AT2G28760;AT2G39140;AT2G40030;AT2G43420;AT2G43650;AT2G44610;AT2G46740;AT3G01180;AT3G09560;AT3G10650;AT3G10950;AT3G11830;AT3G11964;AT3G13640;AT3G16010;AT3G16680;AT3G23780;AT3G27440;AT3G27670;AT3G29190;AT3G32030;AT3G45140;AT3G48190;AT3G48930;AT3G49500;AT3G59100;AT3G62030;AT4G00550;AT4G02130;AT4G09730;AT4G11120;AT4G14090;AT4G14210;AT4G16120;AT4G18780;AT4G23895;AT4G24280;AT4G27030;AT4G33030;AT4G33330;AT4G39120;AT5G04140;AT5G05170;AT5G05260;AT5G13640;AT5G13680;AT5G14950;AT5G15450;AT5G16750;AT5G20280;AT5G20980;AT5G23040;AT5G23880;AT5G25060;AT5G27450;AT5G39920;AT5G40820;AT5G40850;AT5G40870;AT5G44585;AT5G47435;AT5G52840;AT5G52920;AT5G53060;AT5G53460;AT5G53660;AT5G58270;AT5G58450;AT5G61410;AT5G64200;AT5G65685;AT5G66510;AT5G67530	333.485	16.643310217621654	0.3688321813574823	1.0	200	693	200	1.0
CG	gain	GO:0009059	macromolecule biosynthetic process	67	AT1G06490;AT1G07350;AT1G07910;AT1G10390;AT1G19350;AT1G32180;AT1G34360;AT1G44910;AT1G49980;AT1G50030;AT1G51630;AT1G55490;AT1G62750;AT1G66730;AT1G72550;AT1G73177;AT1G75660;AT2G01280;AT2G04030;AT2G04270;AT2G06990;AT2G07715;AT2G19920;AT2G21590;AT2G22360;AT2G39140;AT2G40030;AT2G43650;AT2G44610;AT3G01180;AT3G10650;AT3G10950;AT3G11830;AT3G11964;AT3G13640;AT3G16010;AT3G16680;AT3G23780;AT3G27670;AT3G48190;AT3G48930;AT3G49500;AT3G59100;AT3G62030;AT4G02130;AT4G09730;AT4G11120;AT4G16120;AT4G18780;AT4G24280;AT4G33330;AT5G05170;AT5G13680;AT5G14950;AT5G15450;AT5G16750;AT5G23040;AT5G23880;AT5G25060;AT5G39920;AT5G40820;AT5G53060;AT5G53660;AT5G58450;AT5G64200;AT5G65685;AT5G67530	192.82	11.748514799752403	0.34747432838917125	1.0	200	693	200	1.0
CG	gain	GO:0009060	aerobic respiration	5	AT2G07687;AT2G18660;AT3G22960;AT3G45300;AT5G52920	14.485	3.641397396604773	0.3451846738004833	1.0	200	693	200	1.0
CG	gain	GO:0009063	amino acid catabolic process	5	AT1G12050;AT1G17290;AT1G23310;AT2G20340;AT3G45300	7.825	2.4808012818442355	0.6389776357827476	0.9402985074626866	188	693	200	1.0
CG	gain	GO:0009072	aromatic amino acid metabolic process	6	AT1G12050;AT1G25220;AT1G58080;AT1G71920;AT2G20340;AT4G39120	7.055	2.373178248678342	0.8504606661941886	0.7412935323383084	148	693	200	1.0
CG	gain	GO:0009073	aromatic amino acid biosynthetic process	4	AT1G25220;AT1G58080;AT1G71920;AT4G39120	5.4	2.16101827849743	0.7407407407407407	0.8258706467661692	165	693	200	1.0
CG	gain	GO:0009110	vitamin biosynthetic process	4	AT1G30520;AT1G74710;AT2G22450;AT2G46740	7.625	2.798995355480247	0.5245901639344263	0.9552238805970149	191	693	200	1.0
CG	gain	GO:0009117	nucleotide metabolic process	9	AT1G20260;AT1G21640;AT3G22960;AT3G27440;AT4G23895;AT5G40870;AT5G47435;AT5G52920;AT5G61410	21.36	4.349758613992279	0.4213483146067416	0.9950248756218906	199	693	200	1.0
CG	gain	GO:0009123	nucleoside monophosphate metabolic process	3	AT3G27440;AT5G40870;AT5G47435	4.605	2.0270606799008255	0.6514657980456026	0.845771144278607	169	693	200	1.0
CG	gain	GO:0009124	nucleoside monophosphate biosynthetic process	3	AT3G27440;AT5G40870;AT5G47435	4.37	2.0057666863321866	0.6864988558352403	0.8109452736318408	162	693	200	1.0
CG	gain	GO:0009141	nucleoside triphosphate metabolic process	6	AT1G20260;AT3G22960;AT3G27440;AT4G23895;AT5G40870;AT5G52920	9.205	2.927964309891772	0.6518196632265073	0.9253731343283582	185	693	200	1.0
CG	gain	GO:0009142	nucleoside triphosphate biosynthetic process	3	AT3G27440;AT4G23895;AT5G40870	2.9	1.6031219541881399	1.0344827586206897	0.5621890547263682	112	693	200	1.0
CG	gain	GO:0009144	purine nucleoside triphosphate metabolic process	4	AT1G20260;AT3G22960;AT4G23895;AT5G52920	8.29	2.8488418699534748	0.48250904704463216	0.945273631840796	189	693	200	1.0
CG	gain	GO:0009147	pyrimidine nucleoside triphosphate metabolic process	3	AT3G27440;AT4G23895;AT5G40870	1.53	1.182835576062878	1.9607843137254901	0.19402985074626866	38	693	200	1.0
CG	gain	GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	3	AT3G27440;AT4G23895;AT5G40870	1.48	1.1702991070662236	2.027027027027027	0.1791044776119403	35	693	200	1.0
CG	gain	GO:0009150	purine ribonucleotide metabolic process	5	AT1G20260;AT3G22960;AT4G23895;AT5G47435;AT5G52920	12.58	3.302059963113932	0.397456279809221	0.9950248756218906	199	693	200	1.0
CG	gain	GO:0009156	ribonucleoside monophosphate biosynthetic process	3	AT3G27440;AT5G40870;AT5G47435	4.08	1.9296631830451658	0.7352941176470588	0.7611940298507462	152	693	200	1.0
CG	gain	GO:0009165	nucleotide biosynthetic process	5	AT1G21640;AT3G27440;AT4G23895;AT5G40870;AT5G47435	10.465	2.896338205389697	0.4777830864787387	0.9800995024875622	196	693	200	1.0
CG	gain	GO:0009201	ribonucleoside triphosphate biosynthetic process	3	AT3G27440;AT4G23895;AT5G40870	2.9	1.6031219541881399	1.0344827586206897	0.5621890547263682	112	693	200	1.0
CG	gain	GO:0009205	purine ribonucleoside triphosphate metabolic process	4	AT1G20260;AT3G22960;AT4G23895;AT5G52920	8.29	2.8488418699534748	0.48250904704463216	0.945273631840796	189	693	200	1.0
CG	gain	GO:0009208	pyrimidine ribonucleoside triphosphate metabolic process	3	AT3G27440;AT4G23895;AT5G40870	1.39	1.130442391278742	2.1582733812949644	0.15422885572139303	30	693	200	1.0
CG	gain	GO:0009209	pyrimidine ribonucleoside triphosphate biosynthetic process	3	AT3G27440;AT4G23895;AT5G40870	1.39	1.130442391278742	2.1582733812949644	0.15422885572139303	30	693	200	1.0
CG	gain	GO:0009218	pyrimidine ribonucleotide metabolic process	3	AT3G27440;AT4G23895;AT5G40870	1.955	1.2739603604508265	1.5345268542199488	0.2835820895522388	56	693	200	1.0
CG	gain	GO:0009220	pyrimidine ribonucleotide biosynthetic process	3	AT3G27440;AT4G23895;AT5G40870	1.955	1.2739603604508265	1.5345268542199488	0.2835820895522388	56	693	200	1.0
CG	gain	GO:0009247	glycolipid biosynthetic process	3	AT3G09560;AT4G00550;AT4G33030	4.385	2.001693033409469	0.6841505131128849	0.8407960199004975	168	693	200	1.0
CG	gain	GO:0009250	glucan biosynthetic process	10	AT1G06490;AT1G32180;AT2G21590;AT2G44610;AT3G01180;AT3G59100;AT4G16120;AT4G18780;AT5G05170;AT5G65685	17.325	3.4582329302694492	0.5772005772005773	0.9900497512437811	198	693	200	1.0
CG	gain	GO:0009259	ribonucleotide metabolic process	7	AT1G20260;AT3G22960;AT3G27440;AT4G23895;AT5G40870;AT5G47435;AT5G52920	14.38	3.454793770979675	0.48678720445062584	0.9850746268656716	197	693	200	1.0
CG	gain	GO:0009260	ribonucleotide biosynthetic process	4	AT3G27440;AT4G23895;AT5G40870;AT5G47435	7.015	2.3376858214909895	0.5702066999287242	0.9353233830845771	187	693	200	1.0
CG	gain	GO:0009266	response to temperature stimulus	24	AT1G22770;AT1G33910;AT1G49230;AT1G54490;AT1G55490;AT1G63250;AT1G66340;AT1G66730;AT1G74710;AT2G04030;AT2G22360;AT2G39730;AT3G45880;AT3G47020;AT4G07390;AT4G24280;AT4G35090;AT5G15450;AT5G17020;AT5G17690;AT5G37500;AT5G53060;AT5G61410;AT5G64220	65.35	7.3305866068139585	0.36725325172149964	1.0	200	693	200	1.0
CG	gain	GO:0009267	cellular response to starvation	8	AT1G55180;AT1G70460;AT3G09560;AT3G59410;AT4G00550;AT4G33030;AT4G35090;AT5G43370	15.775	3.5148790875362947	0.5071315372424723	0.9950248756218906	199	693	200	1.0
CG	gain	GO:0009292	horizontal gene transfer	4	AT2G19480;AT4G08990;AT4G14140;AT5G49160	3.975	1.7390730289438678	1.0062893081761006	0.5572139303482587	111	693	200	1.0
CG	gain	GO:0009294	DNA-mediated transformation	4	AT2G19480;AT4G08990;AT4G14140;AT5G49160	3.975	1.7390730289438678	1.0062893081761006	0.5572139303482587	111	693	200	1.0
CG	gain	GO:0009308	amine metabolic process	3	AT1G25220;AT1G66340;AT5G14420	8.69	2.435959769782746	0.34522439585730724	0.9950248756218906	199	693	200	1.0
CG	gain	GO:0009314	response to radiation	31	AT1G05120;AT1G07350;AT1G10390;AT1G19350;AT1G22770;AT1G55480;AT1G66730;AT2G02710;AT2G04030;AT2G24720;AT2G24790;AT2G26890;AT2G35510;AT2G36750;AT2G39730;AT2G46790;AT3G02260;AT3G13380;AT3G17800;AT3G48190;AT3G59780;AT3G62030;AT4G35090;AT4G40100;AT5G04140;AT5G17690;AT5G23040;AT5G25060;AT5G40820;AT5G40850;AT5G53660	82.75	7.923225353352014	0.37462235649546827	1.0	200	693	200	1.0
